,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol,date
1023,1567728000,10311.8,10947.0,10145.3,10574.9,8328.92,88275623.56,force_direct,,2019-09-06
1024,1567814400,10483.4,10569.1,10307.5,10311.8,2190.39,22877739.92,force_direct,,2019-09-07
1025,1567900800,10408.6,10599.1,10240.9,10483.4,2078.25,21662355.74,force_direct,,2019-09-08
1026,1567987200,10314.5,10523.0,10051.0,10408.6,4756.57,48903244.2,force_direct,,2019-09-09
1027,1568073600,10094.5,10388.0,9938.1,10314.5,4302.87,43637843.53,force_direct,,2019-09-10
1028,1568160000,10160.7,10250.0,9886.5,10094.5,5415.95,54479723.11,force_direct,,2019-09-11
1029,1568246400,10420.0,10479.9,10040.1,10160.7,4996.9,51385531.71,force_direct,,2019-09-12
1030,1568332800,10362.1,12000.0,8000.0,10420.0,4176.73,43036339.31,force_direct,,2019-09-13
1031,1568419200,10363.2,10440.0,10210.7,10362.1,2090.84,21638830.45,force_direct,,2019-09-14
1032,1568505600,10311.3,10380.0,10270.1,10363.2,1231.07,12694145.2,force_direct,,2019-09-15
1033,1568592000,10260.6,10374.7,10000.0,10311.3,3336.25,34072157.84,force_direct,,2019-09-16
1034,1568678400,10190.0,10276.3,10134.7,10260.6,2862.61,29266489.95,force_direct,,2019-09-17
1035,1568764800,10157.6,10259.9,10041.8,10190.0,2947.65,30015377.27,force_direct,,2019-09-18
1036,1568851200,10274.4,10375.0,9633.8,10157.6,6314.87,63057648.81,force_direct,,2019-09-19
1037,1568937600,10173.3,10310.0,10069.0,10274.4,2979.56,30305566.76,force_direct,,2019-09-20
1038,1569024000,9978.4,10175.1,9903.7,10173.3,2133.52,21382919.72,force_direct,,2019-09-21
1039,1569110400,10029.1,10080.0,9850.0,9978.4,2127.34,21194344.45,force_direct,,2019-09-22
1040,1569196800,9686.9,10045.4,9615.0,10029.1,4041.36,39706951.88,force_direct,,2019-09-23
1041,1569283200,8536.7,9776.0,8046.0,9686.9,16440.34,145195395.32,force_direct,,2019-09-24
1042,1569369600,8439.0,8743.6,8000.0,8536.7,10165.92,85535578.34,force_direct,,2019-09-25
1043,1569456000,8060.3,8465.7,7730.0,8439.0,10771.01,87199790.69,force_direct,,2019-09-26
1044,1569542400,8196.0,8290.0,7850.0,8060.3,7394.74,59508319.75,force_direct,,2019-09-27
1045,1569628800,8213.5,8426.0,8024.9,8196.0,3824.93,31254911.77,force_direct,,2019-09-28
1046,1569715200,8053.1,8240.3,7909.0,8213.5,4937.63,39703183.97,force_direct,,2019-09-29
1047,1569801600,8310.0,8363.0,7655.0,8053.1,7532.45,60646946.03,force_direct,,2019-09-30
1048,1569888000,8323.0,8540.0,8201.8,8310.0,7855.86,65827510.52,force_direct,,2019-10-01
1049,1569974400,8382.3,8389.0,8168.2,8323.0,3884.72,32098016.52,force_direct,,2019-10-02
1050,1570060800,8238.1,8411.7,8070.1,8382.3,5110.22,41934478.45,force_direct,,2019-10-03
1051,1570147200,8152.2,8248.0,8058.9,8238.1,3288.4,26833610.46,force_direct,,2019-10-04
1052,1570233600,8148.4,8211.4,8023.3,8152.2,2165.02,17566958.23,force_direct,,2019-10-05
1053,1570320000,7863.0,8181.6,7780.0,8148.4,4756.88,37846350.65,force_direct,,2019-10-06
1054,1570406400,8213.4,8316.2,7769.7,7863.0,6458.48,52196780.83,force_direct,,2019-10-07
1055,1570492800,8189.6,8348.0,8112.1,8213.4,3839.85,31547121.88,force_direct,,2019-10-08
1056,1570579200,8588.5,8690.0,8118.1,8189.6,6094.84,51387235.5,force_direct,,2019-10-09
1057,1570665600,8588.6,8660.0,8456.8,8588.5,4393.75,37589220.42,force_direct,,2019-10-10
1058,1570752000,8270.6,8932.5,8230.3,8588.6,6683.49,56485296.03,force_direct,,2019-10-11
1059,1570838400,8305.1,8419.9,8265.0,8270.6,1335.95,11143437.64,force_direct,,2019-10-12
1060,1570924800,8280.0,8470.5,8144.4,8305.1,2659.52,22121544.83,force_direct,,2019-10-13
1061,1571011200,8354.6,8421.6,8214.6,8280.0,2175.2,18076191.11,force_direct,,2019-10-14
1062,1571097600,8164.5,8419.1,8060.5,8354.6,3441.67,28327961.38,force_direct,,2019-10-15
1063,1571184000,8000.2,8176.2,7916.0,8164.5,4175.77,33485261.29,force_direct,,2019-10-16
1064,1571270400,8077.1,8136.4,7938.8,8000.2,3371.35,27118100.59,force_direct,,2019-10-17
1065,1571356800,7956.4,8113.9,7821.0,8077.1,4810.18,38185436.01,force_direct,,2019-10-18
1066,1571443200,7958.9,8104.7,7878.6,7956.4,2506.19,19980407.74,force_direct,,2019-10-19
1067,1571529600,8240.2,8305.0,7882.5,7958.9,3549.21,28765478.36,force_direct,,2019-10-20
1068,1571616000,8217.8,8387.3,8136.0,8240.2,3232.6,26589122.46,force_direct,,2019-10-21
1069,1571702400,8020.6,8325.0,8000.0,8217.8,4402.04,35950057.11,force_direct,,2019-10-22
1070,1571788800,7470.3,8050.3,7302.0,8020.6,9256.03,70391075.81,force_direct,,2019-10-23
1071,1571875200,7428.5,7520.0,7360.0,7470.3,3888.46,28963562.62,force_direct,,2019-10-24
1072,1571961600,8665.2,8788.0,7400.0,7428.5,11146.75,91651678.51,force_direct,,2019-10-25
1073,1572048000,9258.2,10580.5,8646.6,8665.2,21072.05,199470361.67,force_direct,,2019-10-26
1074,1572134400,9543.1,9821.0,9106.3,9258.2,8972.38,85397260.14,force_direct,,2019-10-27
1075,1572220800,9218.7,9936.5,9187.6,9543.1,7774.21,73946637.2,force_direct,,2019-10-28
1076,1572307200,9435.7,9563.8,9030.0,9218.7,6442.85,60356316.92,force_direct,,2019-10-29
1077,1572393600,9166.2,9435.7,9000.0,9435.7,4807.31,44103201.21,force_direct,,2019-10-30
1078,1572480000,9146.7,9459.7,8949.6,9166.2,5161.9,47335434.01,force_direct,,2019-10-31
1079,1572566400,9258.9,9323.4,9058.1,9146.7,3424.09,31417740.19,force_direct,,2019-11-01
1080,1572652800,9303.6,9392.0,9204.4,9258.9,2319.75,21570921.87,force_direct,,2019-11-02
1081,1572739200,9209.2,9383.7,9080.0,9303.6,1976.07,18178938.99,force_direct,,2019-11-03
1082,1572825600,9415.3,9600.0,9130.0,9209.2,4209.56,39447286.96,force_direct,,2019-11-04
1083,1572912000,9315.4,9534.7,9175.0,9415.3,3879.89,36262448.2,force_direct,,2019-11-05
1084,1572998400,9338.4,9444.0,9255.0,9315.4,2425.05,22624704.13,force_direct,,2019-11-06
1085,1573084800,9205.0,9375.0,9084.9,9338.4,2710.72,24972011.19,force_direct,,2019-11-07
1086,1573171200,8766.0,9247.6,8675.0,9205.0,6097.43,54182330.6,force_direct,,2019-11-08
1087,1573257600,8812.0,8877.2,8721.0,8766.0,1669.9,14692577.6,force_direct,,2019-11-09
1088,1573344000,9039.1,9147.6,8751.7,8812.0,2916.52,26086454.81,force_direct,,2019-11-10
1089,1573430400,8717.0,9068.2,8610.0,9039.1,3855.38,33781989.17,force_direct,,2019-11-11
1090,1573516800,8812.8,8868.1,8560.0,8717.0,3351.96,29232874.21,force_direct,,2019-11-12
1091,1573603200,8762.1,8839.7,8709.6,8812.8,1944.96,17029523.89,force_direct,,2019-11-13
1092,1573689600,8632.1,8785.0,8561.0,8762.1,2648.09,22900814.88,force_direct,,2019-11-14
1093,1573776000,8456.0,8780.0,8375.4,8632.1,4632.18,39570523.53,force_direct,,2019-11-15
1094,1573862400,8485.1,8530.0,8430.0,8456.0,1557.17,13198384.73,force_direct,,2019-11-16
1095,1573948800,8503.2,8630.0,8363.5,8485.1,2173.99,18528775.44,force_direct,,2019-11-17
1096,1574035200,8173.5,8503.2,8030.0,8503.2,5103.11,42283284.39,force_direct,,2019-11-18
1097,1574121600,8119.8,8198.7,7987.2,8173.5,3917.41,31713141.36,force_direct,,2019-11-19
1098,1574208000,8083.1,8220.0,8030.0,8119.8,3296.43,26714424.86,force_direct,,2019-11-20
1099,1574294400,7619.1,8116.5,7399.0,8083.1,7275.88,56046913.92,force_direct,,2019-11-21
1100,1574380800,7284.8,7719.3,6761.0,7619.1,13608.75,98329859.36,force_direct,,2019-11-22
1101,1574467200,7322.6,7339.9,7105.2,7284.8,3450.73,24996072.05,force_direct,,2019-11-23
1102,1574553600,6903.9,7344.0,6836.9,7322.6,5289.09,37419954.83,force_direct,,2019-11-24
1103,1574640000,7127.8,7372.6,6525.0,6903.9,11883.52,82470014.33,force_direct,,2019-11-25
1104,1574726400,7161.6,7340.0,7025.0,7127.8,5289.9,37796261.01,force_direct,,2019-11-26
1105,1574812800,7525.9,7676.9,6854.5,7161.6,10280.36,75235119.8,force_direct,,2019-11-27
1106,1574899200,7427.9,7654.0,7373.2,7525.9,5151.05,38736983.64,force_direct,,2019-11-28
1107,1574985600,7756.8,7867.5,7412.4,7427.9,5710.65,43746365.1,force_direct,,2019-11-29
1108,1575072000,7558.9,7810.0,7452.1,7756.8,3783.84,28851156.39,force_direct,,2019-11-30
1109,1575158400,7398.4,7558.9,7228.8,7558.9,5458.62,40144883.41,force_direct,,2019-12-01
1110,1575244800,7305.8,7426.7,7160.1,7398.4,4088.19,29808517.3,force_direct,,2019-12-02
1111,1575331200,7295.1,7410.0,7245.0,7305.8,2968.67,21746031.59,force_direct,,2019-12-03
1112,1575417600,7190.5,7800.6,7068.2,7295.1,8221.36,60335765.96,force_direct,,2019-12-04
1113,1575504000,7394.0,7488.8,7157.9,7190.5,5740.73,42146373.35,force_direct,,2019-12-05
1114,1575590400,7545.7,7611.3,7311.0,7394.0,4660.88,34627908.79,force_direct,,2019-12-06
1115,1575676800,7509.2,7630.0,7491.3,7545.7,1840.66,13883994.35,force_direct,,2019-12-07
1116,1575763200,7521.0,7583.1,7400.0,7509.2,2035.4,15243845.87,force_direct,,2019-12-08
1117,1575849600,7334.5,7666.0,7256.7,7521.0,6401.55,47562241.81,force_direct,,2019-12-09
1118,1575936000,7219.3,7398.0,7160.0,7334.5,3914.44,28490626.67,force_direct,,2019-12-10
1119,1576022400,7202.0,7273.8,7125.0,7219.3,2788.16,20082640.27,force_direct,,2019-12-11
1120,1576108800,7190.1,7255.0,7103.2,7202.0,1550.63,11142978.74,force_direct,,2019-12-12
1121,1576195200,7244.9,7300.0,7190.1,7190.1,518.15,3755981.63,force_direct,,2019-12-13
1122,1576281600,7067.5,7272.1,7010.0,7244.9,2719.24,19388198.39,force_direct,,2019-12-14
1123,1576368000,7113.7,7203.0,7010.0,7067.5,2347.94,16652928.19,force_direct,,2019-12-15
1124,1576454400,6876.7,7140.0,6800.0,7113.7,5102.81,35593477.26,force_direct,,2019-12-16
1125,1576540800,6611.1,6939.0,6563.0,6876.7,6131.26,41209641.71,force_direct,,2019-12-17
1126,1576627200,7287.9,7488.2,6430.2,6611.1,11212.51,77138582.26,force_direct,,2019-12-18
1127,1576713600,7149.8,7379.8,6948.6,6948.6,5337.34,38216286.9,force_direct,,2019-12-19
1128,1576800000,7191.5,7218.0,7076.7,7149.8,3383.84,24205478.67,force_direct,,2019-12-20
1129,1576886400,7143.5,7191.6,7117.6,7191.5,1353.22,9669198.19,force_direct,,2019-12-21
1130,1576972800,7510.0,7526.9,7124.0,7143.5,4534.83,33281530.92,force_direct,,2019-12-22
1131,1577059200,7324.0,7690.5,7265.0,7510.0,7541.53,56569238.24,force_direct,,2019-12-23
1132,1577145600,7253.3,7420.4,7160.0,7324.0,4866.13,35467252.74,force_direct,,2019-12-24
1133,1577232000,7192.1,7271.8,7116.1,7253.3,3360.66,24187111.03,force_direct,,2019-12-25
1134,1577318400,7195.5,7428.9,7150.0,7192.1,3667.03,26587667.14,force_direct,,2019-12-26
1135,1577404800,7246.4,7255.0,6934.8,7195.5,3927.39,28141654.5,force_direct,,2019-12-27
1136,1577491200,7300.1,7350.0,7234.9,7246.4,2522.16,18413352.66,force_direct,,2019-12-28
1137,1577577600,7391.0,7531.4,7280.0,7300.1,3018.85,22321061.46,force_direct,,2019-12-29
1138,1577664000,7211.6,7391.0,7200.0,7391.0,3737.34,27183892.79,force_direct,,2019-12-30
1139,1577750400,7168.3,7301.1,7110.0,7211.6,2652.14,19076717.67,force_direct,,2019-12-31
1140,1577836800,7174.4,7235.0,7150.0,7168.3,1827.63,13152644.73,force_direct,,2020-01-01
1141,1577923200,6942.3,7185.8,6915.0,7174.4,4057.33,28501853.62,force_direct,,2020-01-02
1142,1578009600,7334.8,7397.3,6860.0,6942.3,8120.49,58739372.59,force_direct,,2020-01-03
1143,1578096000,7350.2,7396.4,7260.0,7334.8,2912.37,21312648.49,force_direct,,2020-01-04
1144,1578182400,7346.9,7493.3,7301.1,7350.2,2904.09,21534161.58,force_direct,,2020-01-05
1145,1578268800,7757.3,7800.0,7339.2,7346.9,5994.07,45397862.43,force_direct,,2020-01-06
1146,1578355200,8160.0,8252.5,7727.1,7757.3,10390.76,82791108.79,force_direct,,2020-01-07
1147,1578441600,8043.3,8464.3,7875.0,8160.0,12263.43,100821273.1,force_direct,,2020-01-08
1148,1578528000,7818.0,8043.7,7749.9,8043.3,6087.65,48005009.28,force_direct,,2020-01-09
1149,1578614400,8191.9,8191.9,7666.3,7818.0,8032.14,63786279.0,force_direct,,2020-01-10
1150,1578700800,8025.8,8319.5,7999.3,8191.9,4806.78,39113873.43,force_direct,,2020-01-11
1151,1578787200,8177.3,8185.0,7951.2,8025.8,2330.07,18855762.26,force_direct,,2020-01-12
1152,1578873600,8104.0,8188.8,8036.8,8177.3,2714.89,21997900.51,force_direct,,2020-01-13
1153,1578960000,8815.5,8892.0,8104.0,8104.0,15375.51,132222280.43,force_direct,,2020-01-14
1154,1579046400,8810.3,8900.0,8560.0,8815.5,8031.86,70337468.59,force_direct,,2020-01-15
1155,1579132800,8717.8,8846.2,8579.4,8810.3,4960.82,43032845.07,force_direct,,2020-01-16
1156,1579219200,8901.5,9004.0,8657.7,8717.8,8148.82,72276949.69,force_direct,,2020-01-17
1157,1579305600,8907.7,8975.0,8810.0,8901.5,3915.35,34844594.35,force_direct,,2020-01-18
1158,1579392000,8705.8,9185.0,8470.0,8907.7,8532.3,75424706.97,force_direct,,2020-01-19
1159,1579478400,8629.4,8731.9,8510.0,8705.8,3779.51,32636010.72,force_direct,,2020-01-20
1160,1579564800,8723.3,8782.2,8333.0,8629.4,4522.02,38982230.78,force_direct,,2020-01-21
1161,1579651200,8659.0,8795.0,8565.4,8723.3,3104.61,26896015.31,force_direct,,2020-01-22
1162,1579737600,8390.1,8662.1,8281.0,8659.0,5865.7,49410944.57,force_direct,,2020-01-23
1163,1579824000,8426.8,8505.5,8215.2,8390.1,4582.88,38397858.54,force_direct,,2020-01-24
1164,1579910400,8325.0,8427.8,8253.3,8426.8,2513.47,20917891.67,force_direct,,2020-01-25
1165,1579996800,8592.7,8601.9,8285.0,8325.0,3516.88,29762708.73,force_direct,,2020-01-26
1166,1580083200,8891.8,8979.0,8565.0,8592.7,6287.41,55100585.21,force_direct,,2020-01-27
1167,1580169600,9399.9,9420.7,8873.9,8891.8,8030.85,72941421.77,force_direct,,2020-01-28
1168,1580256000,9280.9,9438.3,9222.6,9399.9,5598.69,52252011.2,force_direct,,2020-01-29
1169,1580342400,9500.0,9568.1,9060.0,9280.9,8016.34,75153672.01,force_direct,,2020-01-30
1170,1580428800,9339.3,9520.0,9200.0,9500.0,4869.68,45433381.5,force_direct,,2020-01-31
1171,1580515200,9377.1,9453.9,9283.5,9339.3,1680.6,15749833.72,force_direct,,2020-02-01
1172,1580601600,9322.2,9473.1,9150.0,9377.1,3269.39,30574043.49,force_direct,,2020-02-02
1173,1580688000,9281.0,9610.0,9225.0,9322.2,4995.6,46796546.19,force_direct,,2020-02-03
1174,1580774400,9159.3,9348.7,9078.8,9281.0,3809.74,35000437.95,force_direct,,2020-02-04
1175,1580860800,9616.2,9765.0,9150.2,9159.3,6914.11,65773855.95,force_direct,,2020-02-05
1176,1580947200,9754.7,9853.0,9520.0,9616.2,5888.06,57191814.89,force_direct,,2020-02-06
1177,1581033600,9799.6,9883.6,9715.0,9754.7,3687.41,36050336.13,force_direct,,2020-02-07
1178,1581120000,9904.3,9942.0,9658.0,9799.6,3479.95,34173799.23,force_direct,,2020-02-08
1179,1581206400,10160.1,10180.0,9887.4,9904.3,4824.33,48544435.48,force_direct,,2020-02-09
1180,1581292800,9850.1,10200.0,9760.0,10160.1,5742.34,56932060.38,force_direct,,2020-02-10
1181,1581379200,10273.2,10409.2,9707.0,9850.1,7498.81,75499950.95,force_direct,,2020-02-11
1182,1581465600,10354.6,10486.9,10218.0,10273.2,6776.97,70119399.09,force_direct,,2020-02-12
1183,1581552000,10241.6,10516.6,10060.3,10354.6,7307.32,75158862.99,force_direct,,2020-02-13
1184,1581638400,10370.8,10390.0,10097.4,10241.6,3567.75,36601979.05,force_direct,,2020-02-14
1185,1581724800,9904.6,10400.0,9766.9,10370.8,3626.99,36450944.67,force_direct,,2020-02-15
1186,1581811200,9923.9,10046.8,9632.0,9904.6,3242.12,31975035.27,force_direct,,2020-02-16
1187,1581897600,9702.1,9961.5,9476.4,9923.9,4759.27,46014809.35,force_direct,,2020-02-17
1188,1581984000,10180.0,10281.0,9615.0,9702.1,4947.08,49292764.31,force_direct,,2020-02-18
1189,1582070400,9602.2,10300.0,9346.0,10180.0,6772.15,67217442.52,force_direct,,2020-02-19
1190,1582156800,9610.7,9704.9,9350.0,9602.2,4164.07,39852008.96,force_direct,,2020-02-20
1191,1582243200,9698.2,9771.4,9562.8,9610.7,2778.88,26930034.96,force_direct,,2020-02-21
1192,1582329600,9671.5,9717.6,9575.0,9698.2,1030.83,9962133.15,force_direct,,2020-02-22
1193,1582416000,9966.1,10022.0,9666.0,9671.5,2462.51,24371324.69,force_direct,,2020-02-23
1194,1582502400,9664.6,10022.8,9485.0,9966.1,4234.89,41147052.46,force_direct,,2020-02-24
1195,1582588800,9309.5,9677.4,9244.0,9664.6,4373.91,41280421.33,force_direct,,2020-02-25
1196,1582675200,8783.5,9365.6,8645.0,9309.5,8419.82,75552837.46,force_direct,,2020-02-26
1197,1582761600,8810.3,8968.0,8516.3,8783.5,4871.62,42756452.98,force_direct,,2020-02-27
1198,1582848000,8715.5,8895.0,8439.3,8810.3,5456.77,47178992.57,force_direct,,2020-02-28
1199,1582934400,8529.1,8795.0,8526.6,8715.5,2241.98,19428646.7,force_direct,,2020-02-29
1200,1583020800,8530.0,8750.0,8405.0,8529.1,3134.07,26814109.71,force_direct,,2020-03-01
1201,1583107200,8924.7,8965.0,8486.9,8530.0,4758.69,41794151.28,force_direct,,2020-03-02
1202,1583193600,8752.8,8924.7,8662.5,8924.7,3892.86,34156668.41,force_direct,,2020-03-03
1203,1583280000,8758.7,8844.0,8670.4,8752.8,3140.29,27493111.34,force_direct,,2020-03-04
1204,1583366400,9066.0,9170.0,8758.4,8758.7,4762.44,42968627.82,force_direct,,2020-03-05
1205,1583452800,9154.9,9175.0,9001.9,9066.0,3664.45,33339428.37,force_direct,,2020-03-06
1206,1583539200,8899.5,9213.0,8856.0,9154.9,2988.7,26988522.29,force_direct,,2020-03-07
1207,1583625600,8035.6,8899.5,8003.1,8899.5,7189.0,60509780.93,force_direct,,2020-03-08
1208,1583712000,7927.8,8185.0,7634.3,8035.6,9973.63,78403525.05,force_direct,,2020-03-09
1209,1583798400,7886.9,8153.5,7735.0,7927.8,7323.23,58129736.64,force_direct,,2020-03-10
1210,1583884800,7943.3,7986.1,7589.0,7886.9,6679.37,52213232.91,force_direct,,2020-03-11
1211,1583971200,4850.0,7967.3,4672.3,7943.3,39800.73,244755578.88,force_direct,,2020-03-12
1212,1584057600,5630.2,5999.0,3913.1,4850.0,45111.34,232095346.56,force_direct,,2020-03-13
1213,1584144000,5162.2,5664.9,5057.0,5630.2,11373.76,61308359.34,force_direct,,2020-03-14
1214,1584230400,5340.1,6002.2,5092.6,5162.2,14972.57,80982671.12,force_direct,,2020-03-15
1215,1584316800,5042.3,5345.8,4331.7,5340.1,25217.7,123493983.46,force_direct,,2020-03-16
1216,1584403200,5331.7,5565.1,4942.0,5042.3,17512.04,93106496.78,force_direct,,2020-03-17
1217,1584489600,5415.2,5450.0,5015.9,5331.7,17390.16,91772291.08,force_direct,,2020-03-18
1218,1584576000,6184.5,6433.6,5270.1,5415.2,21672.65,127582226.72,force_direct,,2020-03-19
1219,1584662400,6206.8,7020.0,5680.0,6184.5,22756.26,144752513.22,force_direct,,2020-03-20
1220,1584748800,6196.3,6469.9,5850.0,6206.8,11088.62,68563967.22,force_direct,,2020-03-21
1221,1584835200,5825.5,6419.9,5748.7,6196.3,11834.26,71581677.86,force_direct,,2020-03-22
1222,1584921600,6505.1,6615.0,5688.1,5825.5,16492.58,102319617.76,force_direct,,2020-03-23
1223,1585008000,6769.0,6875.0,6404.0,6505.1,15188.15,100981005.3,force_direct,,2020-03-24
1224,1585094400,6689.9,6985.0,6462.5,6769.0,12154.12,81109184.45,force_direct,,2020-03-25
1225,1585180800,6767.0,6796.2,6524.8,6689.9,7007.32,46729328.05,force_direct,,2020-03-26
1226,1585267200,6376.4,6869.0,6280.0,6767.0,9966.88,66482198.52,force_direct,,2020-03-27
1227,1585353600,6251.8,6376.4,6039.0,6376.4,9047.98,56274985.76,force_direct,,2020-03-28
1228,1585440000,5875.0,6281.1,5866.3,6251.8,6451.5,39029658.45,force_direct,,2020-03-29
1229,1585526400,6403.2,6640.0,5851.0,5875.0,11024.05,69523634.81,force_direct,,2020-03-30
1230,1585612800,6422.1,6525.0,6336.0,6403.2,6173.54,39797649.33,force_direct,,2020-03-31
1231,1585699200,6662.9,6710.0,6157.4,6422.1,11298.76,72020469.52,force_direct,,2020-04-01
1232,1585785600,6803.8,7269.0,6576.4,6662.9,18344.87,125404367.29,force_direct,,2020-04-02
1233,1585872000,6738.6,7053.3,6610.0,6803.8,11139.8,75979305.52,force_direct,,2020-04-03
1234,1585958400,6873.2,7002.0,6654.5,6738.6,6160.37,41957003.57,force_direct,,2020-04-04
1235,1586044800,6779.4,6910.1,6681.8,6873.2,3842.53,26084597.67,force_direct,,2020-04-05
1236,1586131200,7343.5,7370.0,6774.2,6779.4,12052.37,85862187.14,force_direct,,2020-04-06
1237,1586217600,7206.2,7474.9,7080.0,7343.5,10959.24,80067527.79,force_direct,,2020-04-07
1238,1586304000,7368.0,7425.7,7157.0,7206.2,7513.68,54879049.49,force_direct,,2020-04-08
1239,1586390400,7294.1,7378.1,7091.9,7368.0,7172.47,52268371.81,force_direct,,2020-04-09
1240,1586476800,6873.8,7304.5,6750.0,7294.1,10955.89,76372839.2,force_direct,,2020-04-10
1241,1586563200,6889.6,6960.0,6771.4,6873.8,4297.11,29532187.37,force_direct,,2020-04-11
1242,1586649600,6903.7,7216.5,6795.0,6889.6,7415.09,52061574.32,force_direct,,2020-04-12
1243,1586736000,6861.6,6903.9,6560.0,6903.7,10218.04,69067389.31,force_direct,,2020-04-13
1244,1586822400,6874.5,6985.0,6772.7,6861.6,5898.45,40616481.25,force_direct,,2020-04-14
1245,1586908800,6619.8,6938.8,6601.0,6874.5,6377.31,43047678.02,force_direct,,2020-04-15
1246,1586995200,7114.9,7212.2,6478.6,6619.8,14381.39,99621931.28,force_direct,,2020-04-16
1247,1587081600,7034.1,7157.8,6989.7,7114.9,5728.81,40532437.33,force_direct,,2020-04-17
1248,1587168000,7259.0,7300.0,7025.4,7034.1,4787.21,34376820.01,force_direct,,2020-04-18
1249,1587254400,7127.6,7276.1,7066.2,7259.0,3469.34,24830446.96,force_direct,,2020-04-19
1250,1587340800,6839.2,7224.0,6760.2,7127.6,7409.99,51664904.88,force_direct,,2020-04-20
1251,1587427200,6852.1,6952.6,6773.1,6839.2,4638.78,31841115.91,force_direct,,2020-04-21
1252,1587513600,7136.9,7165.0,6819.8,6852.1,5933.94,41712721.8,force_direct,,2020-04-22
1253,1587600000,7485.0,7790.0,7035.2,7136.9,11414.55,84626290.84,force_direct,,2020-04-23
1254,1587686400,7507.8,7610.0,7370.0,7485.0,7417.71,55751934.36,force_direct,,2020-04-24
1255,1587772800,7550.1,7731.8,7442.2,7507.8,5605.51,42365581.22,force_direct,,2020-04-25
1256,1587859200,7703.9,7710.0,7480.0,7550.1,4518.49,34401616.98,force_direct,,2020-04-26
1257,1587945600,7792.4,7795.0,7629.7,7703.9,6359.32,49069652.03,force_direct,,2020-04-27
1258,1588032000,7755.8,7794.9,7671.1,7792.4,4240.79,32778673.18,force_direct,,2020-04-28
1259,1588118400,8779.9,8978.0,7727.6,7755.8,20473.05,172038389.45,force_direct,,2020-04-29
1260,1588204800,8629.6,9487.9,8410.0,8779.9,23990.99,214333182.47,force_direct,,2020-04-30
1261,1588291200,8824.6,9065.0,8628.3,8629.6,8508.44,74919818.56,force_direct,,2020-05-01
1262,1588377600,8983.1,9016.2,8756.4,8824.6,5759.29,51220195.04,force_direct,,2020-05-02
1263,1588464000,8905.5,9204.8,8714.0,8983.1,8379.62,75209593.87,force_direct,,2020-05-03
1264,1588550400,8886.3,8972.5,8534.0,8905.5,8241.31,72331736.4,force_direct,,2020-05-04
1265,1588636800,9027.4,9119.9,8780.0,8886.3,7421.49,66323279.36,force_direct,,2020-05-05
1266,1588723200,9166.1,9430.0,8921.0,9027.4,11362.11,104698699.93,force_direct,,2020-05-06
1267,1588809600,10001.0,10080.2,9037.0,9166.1,18206.93,175089651.39,force_direct,,2020-05-07
1268,1588896000,9809.5,10048.2,9727.5,10001.0,9783.51,97114565.28,force_direct,,2020-05-08
1269,1588982400,9539.7,9911.7,9518.0,9809.5,8004.16,77574208.63,force_direct,,2020-05-09
1270,1589068800,8716.5,9570.1,7995.6,9539.7,21269.72,184778937.24,force_direct,,2020-05-10
1271,1589155200,8570.8,9175.0,8190.0,8716.5,18291.85,159149611.5,force_direct,,2020-05-11
1272,1589241600,8823.7,8975.0,8531.8,8570.8,7354.29,64570554.6,force_direct,,2020-05-12
1273,1589328000,9317.1,9411.0,8808.1,8823.7,9472.15,86358664.72,force_direct,,2020-05-13
1274,1589414400,9788.5,9947.0,9256.9,9317.1,12966.22,124894703.12,force_direct,,2020-05-14
1275,1589500800,9312.1,9847.1,9128.0,9788.5,11082.92,105030331.82,force_direct,,2020-05-15
1276,1589587200,9386.0,9590.0,9221.1,9312.1,4905.42,46107265.01,force_direct,,2020-05-16
1277,1589673600,9673.0,9888.0,9317.1,9386.0,6998.75,67792765.1,force_direct,,2020-05-17
1278,1589760000,9725.3,9948.3,9400.0,9673.0,8033.35,78055741.68,force_direct,,2020-05-18
1279,1589846400,9779.3,9900.0,9465.0,9725.3,8433.89,81680435.26,force_direct,,2020-05-19
1280,1589932800,9510.1,9841.4,9310.0,9779.3,8930.35,85628718.24,force_direct,,2020-05-20
1281,1590019200,9057.3,9564.0,8800.0,9510.1,12850.79,117457190.78,force_direct,,2020-05-21
1282,1590105600,9169.0,9261.2,8925.0,9057.3,5948.56,54240700.96,force_direct,,2020-05-22
1283,1590192000,9178.6,9316.0,9072.5,9169.0,3224.56,29675920.81,force_direct,,2020-05-23
1284,1590278400,8715.1,9300.0,8645.0,9178.6,6806.69,61186871.01,force_direct,,2020-05-24
1285,1590364800,8898.1,8975.0,8644.0,8715.1,6019.41,53060497.3,force_direct,,2020-05-25
1286,1590451200,8841.7,9012.0,8686.6,8898.1,5236.68,46313109.77,force_direct,,2020-05-26
1287,1590537600,9213.9,9226.0,8810.6,8841.7,6834.05,62005618.29,force_direct,,2020-05-27
1288,1590624000,9577.9,9625.0,9109.4,9213.9,8108.36,76053874.43,force_direct,,2020-05-28
1289,1590710400,9425.0,9608.6,9312.0,9577.9,6002.59,56714447.49,force_direct,,2020-05-29
1290,1590796800,9698.6,9745.0,9330.0,9425.0,5072.76,48402254.08,force_direct,,2020-05-30
